"lon1","lat1","lon2","lat2"
-3.64898424127035,40.372196341161,-3.64866024240659,40.3724863503463
-3.63027904363269,40.37719763998,-3.62698299513891,40.3773886803522
-3.65784451310877,40.4300792225137,-3.65572846295828,40.4291952314214
-3.65607133504917,40.4224191119007,-3.65575032583945,40.4222021122371
-3.66463235547696,40.4165239144171,-3.66458235573653,40.4166039166165
-3.65839407036165,40.4069668235465,-3.65683008800752,40.4091588782039
-3.66071095943307,40.3994356693718,-3.66008901715849,40.4028817349493
-3.65478755093705,40.4344973318793,-3.65507555588125,40.4344773283336
-3.66463235547696,40.4165239144171,-3.66468735681302,40.4165569142088
-3.65590356289086,40.4342013143485,-3.65578755361144,40.4337803089156
-3.66638434350571,40.4144798591975,-3.66648234277091,40.4143878570612
-3.67105332565774,40.4098117268603,-3.67011430985071,40.4097657373843
-3.66638434350571,40.4144798591975,-3.66612034450759,40.4147618670028
-3.65746651681992,40.430587235024,-3.65784451310877,40.4300792225137
-3.65746651681992,40.430587235024,-3.65768952200205,40.4306242328683
-3.66701151694873,40.4228599948644,-3.66697552483756,40.4232920026856
-3.66707449523031,40.421669974125,-3.66701151694873,40.4228599948644
-3.6624875224255,40.4268111134778,-3.66289353009456,40.4268791098779
-3.66252857441362,40.4294361581727,-3.6640966146533,40.4302151532386
-3.66255856968514,40.429117152158,-3.66250756869136,40.42914015325
-3.66754660067699,40.4266970540323,-3.66660659513476,40.4271540723395
-3.66612541118096,40.4181429247614,-3.66699543049788,40.4184519199977
-3.66885252481339,40.4217479546045,-3.66707449523031,40.421669974125
-3.66448039866914,40.4188769562088,-3.66463039814982,40.4186799512512
-3.6661254505661,40.4201439586751,-3.66638844396179,40.4196339468341
-3.67055773849937,40.4312940976247,-3.67013673242141,40.4313261025586
-3.66410962016647,40.4304871571331,-3.6640966146533,40.4302151532386
-3.66521245820788,40.4324763516852,-3.66507467103703,40.4322741772555
-3.6700802850339,40.4085137164609,-3.6709012982787,40.4085497073288
-3.65862933205532,40.4712049128404,-3.66080138236868,40.4720369023933
-3.67304864484924,40.4755048213459,-3.67128162157871,40.4757948462744
-3.67698230884372,40.4552384312091,-3.67415126180534,40.4551074613483
-3.67143021152642,40.4547174858163,-3.66889015525737,40.4539145016856
-3.66569801067832,40.4490974562537,-3.66613701115168,40.4488014461752
-3.67425063982687,40.4232939190248,-3.6727086150351,40.4232269359684
-3.67346775217026,40.378484168444,-3.67110874524207,40.3800302217221
-3.67338682398265,40.433383101052,-3.67090482372278,40.4353501628935
-3.67049978515326,40.4337481397454,-3.67046579602662,40.4342861495534
-3.66467774895557,40.4366092553826,-3.66511175195211,40.4363992468662
-3.6727086150351,40.4232269359684,-3.67247867119759,40.4262889903086
-3.67328548562267,40.4161488089414,-3.67324849531954,40.4166848187874
-3.67247867119759,40.4262889903086,-3.67230871227817,40.4285420309201
-3.66549342234922,40.4192149503985,-3.66579441487047,40.4186159370386
-3.67843558210763,40.416918763323,-3.67807257754379,40.4169727682047
-3.67044614198451,40.4008825826551,-3.6700531570866,40.4020086062611
-3.66905813483962,40.401663611243,-3.66998015573766,40.4019646060643
-3.68065440761221,40.5082452931547,-3.6782583797465,40.5087453289297
-3.67691509056927,40.3930403753728,-3.67678110002726,40.3936533874731
-3.6894420000375,40.4293768488301,-3.68717596221647,40.4292688733763
-3.69961316223722,40.4294297339858,-3.69665012064752,40.4296987718504
-3.69649311810643,40.4296997737125,-3.6962951143212,40.4297007763769
-3.68672800255988,40.4317069193043,-3.68655099980785,40.4317009211454
-3.67550203047561,40.4422322267236,-3.67311402971716,40.4440922855334
-3.66480013104236,40.4559715835691,-3.66703520436388,40.4579415907285
-3.66534207948319,40.452922524631,-3.66450310120813,40.4547225650191
-3.66549005052088,40.4513284960132,-3.66584407488041,40.4522795081187
-3.67207038421232,40.4630486207038,-3.67118737019022,40.4630456301392
-3.67110874524207,40.3800302217221,-3.67290180560269,40.3816642289956
-3.67113174159255,40.3798482181201,-3.67075574249755,40.3801782283039
-3.67334974840445,40.3783941682877,-3.67113174159255,40.3798482181201
-3.66865773876393,40.3816902775343,-3.66857373838341,40.3817532793856
-3.6709797489962,40.3803772285817,-3.67117475037413,40.3802692249442
-3.67278986983325,40.3850892882549,-3.67236985792303,40.3848212884225
-3.66786802495605,40.3969695452727,-3.6682350215295,40.3965285336343
-3.68282308421041,40.4900089564883,-3.67996902612944,40.4893449778784
-3.69927752438098,40.4991639245273,-3.69934752621596,40.4992069242843
-3.70697711401767,40.5023785010559,-3.70707968929197,40.5012818717912
-3.70116726016695,40.4331787799952,-3.70164128846895,40.4342417922526
-3.71184837255623,40.4303006088601,-3.71172539877027,40.4317376342627
-3.71321935720495,40.4284025607373,-3.71243236543661,40.4295015883309
-3.73671522380041,40.4026328549056,-3.73664222216739,40.4026288551969
-3.68079504962993,40.4389071103141,-3.68103005429103,40.4389441076318
-3.68175873716892,40.4221868149048,-3.68122486159231,40.4289789361073
-3.68307174729791,40.4216287898618,-3.68301975929944,40.4222578017136
-3.73443311337019,40.3988478169307,-3.73506713303224,40.3993338173631
-3.73588819187147,40.4527067141327,-3.73601219245172,40.4526507119694
-3.69266728125581,40.4411710125682,-3.69263027896551,40.4410340106863
-3.69527709704203,40.4296537868594,-3.69519211709535,40.4307288059745
-3.73452124569927,40.4055049285982,-3.73483724977969,40.405502925135
-3.74370492013621,40.3814594158216,-3.74310791818053,40.3818494299869
-3.74525640419724,40.4049737967041,-3.74355737715805,40.4049638160085
-3.74157324060586,40.3995637472853,-3.74147022199862,40.3986727335358
-3.73890706415104,40.3926816613483,-3.74002308201264,40.3927376490935
-3.73890706415104,40.3926816613483,-3.73858805786986,40.3926616644545
-3.73902842717503,40.4111379722108,-3.73914543601198,40.4115229777237
-3.72486544172372,40.4743052082756,-3.72790148970936,40.4743011728034
-3.70250333808255,40.4360838136637,-3.70283835774954,40.436852822513
-3.70129326176431,40.4331497772564,-3.7017522888174,40.4342147908524
-3.71228869448755,40.4463668763612,-3.71256771217125,40.4470498853078
-3.71405362891089,40.44161777569,-3.71367561607339,40.441294774563
-3.73364879478187,40.4342914264723,-3.73107076759295,40.4349894685142
-3.73390980218556,40.4344434264237,-3.73442483371632,40.4356154401807
-3.69929121924655,40.4835956592225,-3.69923721639482,40.4835316583828
-3.69756477390686,40.4623343168331,-3.69736077055032,40.4622983186859
-3.6992188044622,40.4625323014749,-3.69904479985425,40.4624673018568
-3.69992382099059,40.4627972976999,-3.6992188044622,40.4625323014749
-3.76200007194518,40.3744540881295,-3.76437609824029,40.3738630511432
-3.74525640419724,40.4049737967041,-3.74542040594949,40.404883793306
-3.77199928939496,40.3775270262832,-3.77150427606153,40.3772170266563
-3.77017129855743,40.3794550799376,-3.76966628589471,40.3791810804496
-3.77269427884361,40.3763969995662,-3.77246028684686,40.3769690111506
-3.77017129855743,40.3794550799376,-3.77094531945872,40.3799110787437
-3.77199928939496,40.3775270262832,-3.77017129855743,40.3794550799376
-3.74041294660365,40.3854445209095,-3.73936991197698,40.384558518254
-3.75570931357839,40.3919034556536,-3.75575536618306,40.3945284993428
-3.76853823344718,40.3774110640033,-3.76274717050452,40.3788751548321
-3.75874222566472,40.3849263033841,-3.75833122225698,40.3851273111965
-3.76038004309266,40.3742631038014,-3.75668998468602,40.3742611456083
-3.75381598078879,40.3764082152693,-3.7537959780105,40.3762572127843
-3.76445644280341,40.3914163473518,-3.76138741232434,40.3923393978392
-3.7666654640547,40.3907513112388,-3.76682946690837,40.390773309168
-3.76616242034689,40.3889302858102,-3.76600542334887,40.3891972920252
-3.7666654640547,40.3907513112388,-3.76558945423492,40.3910893287128
-3.76058940700198,40.3927484140126,-3.75698234111677,40.3922444472518
-3.76058940700198,40.3927484140126,-3.75989540647688,40.3932654306341
-3.75939242130871,40.3943954560466,-3.75929645135189,40.3960164839683
-3.74430293398118,40.3817044132312,-3.74548196143011,40.3821454075885
-3.74067684029796,40.3798404231816,-3.74039283584087,40.3797964258688
-3.74764100996541,40.3828513944199,-3.74686202213334,40.3841424250564
-3.74764100996541,40.3828513944199,-3.74778101248362,40.3828893934936
-3.7410929197892,40.3835354814732,-3.74103192068672,40.3836264837655
-3.74107789773104,40.3824584628025,-3.74112390873979,40.3829624714878
-3.74260891450678,40.3820614385214,-3.74209089338369,40.3814134339493
-3.74084491836432,40.3836904862698,-3.74101191839431,40.3835324816726
-3.74095886442468,40.3808574374425,-3.74088485815603,40.3805914341277
-3.74067684029796,40.3798404231816,-3.74175485540261,40.379727409071
-3.76382373163234,40.4066906131823,-3.76377772976481,40.4066566137695
-3.75690952417325,40.4016566072954,-3.75540850530851,40.4019286290814
-3.74743242163135,40.4040737569487,-3.74665341190985,40.4042217675469
-3.7270853190122,40.4152451790621,-3.72713030312309,40.4143971638064
-3.74231436731207,40.4054228375995,-3.74521841312114,40.4054208048399
-3.74748441913393,40.403906752679,-3.74743641900809,40.4039807552285
-3.73691022935563,40.4027688545107,-3.73900927067804,40.4031718372889
-3.73689223174575,40.4029048574658,-3.74038529954589,40.4035668284667
-3.78241488621089,40.4506571463883,-3.78239185200023,40.4489211176041
-3.78223788340765,40.4506581488648,-3.78221884976935,40.4489601202642
-3.71163057107113,40.3895339197537,-3.71148257056375,40.3896089221177
-3.70790498298666,40.4135843701371,-3.70750897322633,40.4134133712051
-3.70513391901512,40.4125943845006,-3.7050159172799,40.4125493855448
-3.70714682208274,40.4059952497626,-3.70714982382962,40.406095251484
-3.70380479347132,40.4072463094891,-3.70275978613445,40.407699328846
-3.70372509274951,40.4225625698521,-3.70466811989399,40.4232045702347
-3.73645619947903,40.4016068399467,-3.73671522380041,40.4026328549056
-3.73626719762137,40.4016338425623,-3.7364872218044,40.4026898584236
-3.70501409017398,40.4214395364493,-3.70413309378096,40.4222795602236
-3.70631709614521,40.4206675079808,-3.70509609098572,40.4214105348177
-3.7033069733506,40.4167974772953,-3.70324194869052,40.4155894572767
-3.71908788543641,40.3995700039533,-3.71910588025216,40.3992959999051
-3.69966320365532,40.4315517687125,-3.69949519462022,40.4311837649537
-3.69571861806334,40.4048253604608,-3.69579760813721,40.404239349762
-3.70733744568553,40.3866029190124,-3.70726544830158,40.386794922774
-3.70277026111953,40.3808238728219,-3.70561427576288,40.3792928150766
-3.7099144875901,40.3866288900985,-3.71021948970123,40.3864988842442
-3.70188169868728,40.4039192743975,-3.7019846973928,40.4037712706807
-3.70422941079404,40.3873379664993,-3.70358432663587,40.383512909401
-3.70277026111953,40.3808238728219,-3.70224524156946,40.3802588697622
-3.70339425809723,40.4313097224172,-3.70498328586728,40.4314137058109
-3.70517528869077,40.4314217040418,-3.70742532663064,40.4315116794208
-3.6909864636358,40.400700344665,-3.69080050221001,40.4028663835222
-3.71219449471667,40.3851508392276,-3.71212649372708,40.3851908398923
-3.71705457496448,40.3853487866129,-3.71699857230313,40.3852667854935
-3.71253051797042,40.3860858509243,-3.71267251871808,40.3860118481338
-3.71629057792487,40.3860938075874,-3.71637057896981,40.3860708066611
-3.71640662926178,40.3886378499012,-3.71690863388331,40.3884778409787
-3.71987666582085,40.3877297950008,-3.71964265441254,40.3873247900585
-3.71883959760874,40.3850487614267,-3.72085261032119,40.3840627213752
-3.72254279675593,40.3922328407048,-3.7222628001044,40.3926268503629
-3.72142777138693,40.3918578469754,-3.72136376997458,40.3918368472689
-3.71926173447966,40.3916948687183,-3.71758470072561,40.391353882695
-3.72476684374038,40.3928538258823,-3.72460284132965,40.3928448276655
-3.7278187592744,40.386040675327,-3.72765876262485,40.3863826827945
-3.72346177355671,40.3903027977182,-3.72522180738297,40.3906087826606
-3.72993299266869,40.3962808249544,-3.72779495520961,40.3961138465634
-3.72993299266869,40.3962808249544,-3.73000499293714,40.3962808235544
-3.73392709630284,40.3983758148592,-3.73459608195169,40.3971007849316
-3.72319670504652,40.3870027447623,-3.72336870746021,40.3870047427452
-3.72319670504652,40.3870027447623,-3.72305670269889,40.3870007464284
-3.7338419472982,40.3908446878914,-3.73224392215031,40.3908357061728
-3.73507196536442,40.3907506718636,-3.73475696211926,40.3908366771506
-3.73705792038697,40.3868345835557,-3.73622292291304,40.3876176059648
-3.73533592781648,40.3886366330076,-3.73364987735034,40.3873896311259
-3.73595602668431,40.3931617029154,-3.73588001773826,40.3927606968704
-3.73392709630284,40.3983758148592,-3.73280407277688,40.3980608216933
-3.73207805661665,40.397815825811,-3.73175004839708,40.3976498274311
-3.73264007429681,40.3982918280572,-3.73271507636126,40.3983298273375
-3.73207805661665,40.397815825811,-3.73260307408832,40.3982728274776
-3.73379209994021,40.3986328205657,-3.73392709630284,40.3983758148592
-3.72373675838272,40.38929677753,-3.72346177355671,40.3903027977182
-3.72319670504652,40.3870027447623,-3.72318870752279,40.387165747325
-3.72555489931227,40.3950708545011,-3.72432788361189,40.3952628717377
-3.7209138242434,40.3949699052763,-3.72082082189976,40.3949069052282
-3.71252461124386,40.3908679322914,-3.71258461385905,40.3909599324327
-3.71258952810414,40.3865598578286,-3.71247154957528,40.3877358790552
-3.71622476691296,40.3958379738974,-3.7162127643085,40.39572897221
-3.71153250381428,40.3861498628624,-3.71152751095123,40.3865328698386
-3.71624363688467,40.3891728602972,-3.71640662926178,40.3886378499012
-3.71334169534563,40.3945209848631,-3.71313768251492,40.3940339788821
-3.71253051797042,40.3860858509243,-3.71259552188656,40.3862198526244
-3.71588365222186,40.3902138827845,-3.7152956399761,40.3901128870374
-3.71595364828638,40.3900018781808,-3.71588365222186,40.3902138827845
-3.71921587242637,40.3987889897989,-3.71955886796287,40.3982779766157
-3.71682980425496,40.3972219904092,-3.71723180526881,40.3969979815207
-3.7165988117332,40.3978030029558,-3.71921587242637,40.3987889897989
-3.71955886796287,40.3982779766157,-3.71682980425496,40.3972219904092
-3.69868999205388,40.421479609131,-3.69812797895076,40.4212946122239
-3.69738296558501,40.4212226201399,-3.6973469807824,40.4220446345377
-3.69678998592657,40.422728651774,-3.69652400156201,40.4237216718155
-3.71622476691296,40.3958379738974,-3.71368573652457,40.396308010894
-3.71258952810414,40.3865598578286,-3.71167051339658,40.3865728689547
-3.72426949433924,40.4264904020288,-3.72415549029247,40.4264114017197
-3.72159308485263,40.4077291136597,-3.7200500527804,40.4073231248662
-3.73522052470892,40.4191901527474,-3.73474147901602,40.4172731253709
-3.71697248510025,40.4319125771869,-3.71721748762326,40.4318245728041
-3.72144609694602,40.4084981289657,-3.71963806563852,40.4083391466146
-3.72284249318715,40.4276004369963,-3.72281049122542,40.4275234361061
-3.72033845629062,40.427704467538,-3.71839344173642,40.4285645038729
-3.70739108249678,40.4191134695364,-3.70744907501151,40.4186574609466
-3.73045431807191,40.4125270936985,-3.73048531716293,40.4124270923682
-3.72710527942315,40.4132481443876,-3.72666423085786,40.4111371137841
-3.73045431807191,40.4125270936985,-3.72897930463756,40.4130321190379
-3.72948122058335,40.4083100332656,-3.72968021844312,40.4080250265333
-3.73193440358337,40.4156501303532,-3.73271042049593,40.4159121260159
-3.73133636230443,40.4140561099981,-3.73071333215129,40.4130370995286
-3.72986735040478,40.4146531366699,-3.73069837454353,40.415219136531
-3.72644749888591,40.4249643504507,-3.72758849802364,40.4239803211659
-3.72468549470194,40.4261893918885,-3.72426949433924,40.4264904020288
-3.72631537012214,40.41849224285,-3.72705238018589,40.4184532331854
-3.73666480108617,40.4321763565295,-3.73617177080399,40.4309803420033
-3.73617177080399,40.4309803420033,-3.73514675928013,40.4312323574159
-3.72542149746684,40.4257343760979,-3.72532249355242,40.4256073742933
-3.72173950101869,40.4288874713866,-3.72191150228103,40.4288264683516
-3.71256588383012,40.4047401663702,-3.71080584649116,40.4042541787687
-3.71462592729173,40.4053081528264,-3.71256588383012,40.4047401663702
-3.7243140071617,40.4015489777524,-3.72285799066853,40.4018800003378
-3.70790498298666,40.4135843701371,-3.70825099052043,40.4137143680372
-3.70873904931361,40.4163394066542,-3.70868604301763,40.4160134018208
-3.70825099052043,40.4137143680372,-3.70852799682244,40.4137813657486
-3.71124415086921,40.4194704317431,-3.71160715721814,40.4194824275588
-3.69688476061299,40.4621673214521,-3.69740074688949,40.4610522968665
-3.71179412410453,40.4176753950135,-3.71185711411484,40.4170803843107
-3.70857407545661,40.4177894337219,-3.70860207587657,40.4177554326642
-3.71442829551758,40.4243084769815,-3.71409630166882,40.4248744910711
-3.7100342575619,40.4258985546636,-3.70947827705179,40.4273665858215
-3.71219930855785,40.4267895452052,-3.71156029323275,40.426516547759
-3.70898019389834,40.4235045261008,-3.70902419528652,40.4235555260372
-3.70909821146761,40.4243075378865,-3.70915021457578,40.4244535400263
-3.71489635848546,40.4271455199233,-3.71439333820265,40.4265095152349
-3.71663542880346,40.4293165369335,-3.71489635848546,40.4271455199233
-3.71442829551758,40.4243084769815,-3.71612435778391,40.4261314884706
-3.71201728748847,40.425823530157,-3.71167727942261,40.425687532314
-3.71374633985985,40.4270935326719,-3.71367133854274,40.4270875327022
-3.71167727942261,40.425687532314,-3.7103292479739,40.4251475381824
-3.71260030606619,40.4262965322577,-3.71219930855785,40.4267895452052
-3.71946934274472,40.4226593919384,-3.71809629370048,40.4212133829917
-3.71705335795361,40.4253334642216,-3.71612435778391,40.4261314884706
-3.72038931078721,40.4202523399178,-3.71810727501672,40.420279366704
-3.71299226343309,40.4238024851556,-3.71392429891969,40.424860492268
-3.72489229981304,40.4160442170039,-3.72487630148947,40.4161652198583
-3.72495025051827,40.4135151733787,-3.72495025466608,40.4136991772275
-3.70822211837315,40.4202314790852,-3.70791910489396,40.4198294754122
-3.70822211837315,40.4202314790852,-3.70628808611908,40.4201865002686
-3.70887713399747,40.4205344763544,-3.70891913681428,40.4206574780615
-3.70371627835407,40.4320857318233,-3.70339425809723,40.4313097224172
-3.7108242073612,40.4226994914402,-3.71190521385385,40.4221774698833
-3.71124415086921,40.4194704317431,-3.71087614797686,40.4196454386332
-3.73219511239913,40.4516277382452,-3.73227011853007,40.4518947419539
-3.70887713399747,40.4205344763544,-3.70842512597177,40.4205014815421
-3.71110717395204,40.4207504548039,-3.71110317192585,40.4206624531884
-3.71190521385385,40.4221774698833,-3.71111417655951,40.4208904573097
-3.71108721865778,40.4230964945923,-3.7108242073612,40.4226994914402
-3.70779610219967,40.4197964765677,-3.70746508760854,40.4193074717734
-3.70939926681626,40.4268735783542,-3.7069662230592,40.4266236014809
-3.69677148521095,40.3971412186532,-3.69505241004885,40.3946951963161
-3.69070014705343,40.3847780779127,-3.69008314884231,40.3853660955156
-3.7625011947029,40.3803081822583,-3.76390728084067,40.3836202217388
-3.68637333883804,40.3980543524471,-3.68677834908822,40.3982833519286
-3.7010162346698,40.3808738941468,-3.70040621146644,40.3802058900621
-3.70165630769694,40.3841309418779,-3.70146928445221,40.38306692594
-3.70949440703587,40.3828898313088,-3.70358432663587,40.383512909401
-3.702413301538,40.3832169176224,-3.70146928445221,40.38306692594
-3.68899428809,40.3933442426471,-3.6880502788697,40.3936592591191
-3.69395451297877,40.400837313324,-3.6909864636358,40.400700344665
-3.68063611315194,40.3911863015916,-3.68042911487238,40.3914243083486
-3.68063611315194,40.3911863015916,-3.68034610811732,40.3911793047106
-3.68722633973824,40.3974323325463,-3.68711633692716,40.397388332433
-3.69552885064867,40.4168535670255,-3.69549385123411,40.4168825674401
-3.67405868292168,40.4256319610465,-3.67380573765406,40.4286160145375
-3.67481850440828,40.4159177880488,-3.67475552057456,40.4167678028131
-3.69125190614168,40.423124722332,-3.6918279179876,40.4232567179655
-3.68175873716892,40.4221868149048,-3.68301975929944,40.4222578017136
-3.69371594514022,40.4030169409585,-3.69591258943182,40.4031653304525
-3.69639684768888,40.4159605416318,-3.69600285803636,40.4168155606585
-3.69527571907966,40.4103184587755,-3.69589971242744,40.4094644373607
-3.69552885064867,40.4168535670255,-3.69600285803636,40.4168155606585
-3.69495268544525,40.4088914382508,-3.69617967713125,40.4074583999628
-3.69872085203315,40.4143394879035,-3.69694482420457,40.4143245078856
-3.69599783973933,40.4159155456159,-3.69552885064867,40.4168535670255
-3.69958182666138,40.4123384438759,-3.69950581944424,40.4120024386106
-3.70100977390288,40.408460362069,-3.69799571657935,40.4079953878416
-3.69663868886593,40.4077033985109,-3.69787770299313,40.4073843788979
-3.69779962124138,40.4032883106104,-3.69874166729392,40.4048433258716
-3.69939569843839,40.4059133370791,-3.69996672504801,40.4068563467877
-3.67143021152642,40.4547174858163,-3.67138021851183,40.4551184933006
-3.67948935092071,40.4553524046332,-3.67816233673509,40.4556674251056
-3.69064529494021,40.4944249425688,-3.69103932298388,40.4955789582597
-3.68888887425299,40.4744046213612,-3.68758884892208,40.4742086329512
-3.69976723725103,40.4841766639398,-3.69929121924655,40.4835956592225
-3.68467381265545,40.4746916742946,-3.68446981377944,40.4749446809251
-3.6892281565431,40.4885228585868,-3.68697114699387,40.4899009075997
-3.69135333208912,40.4957889576482,-3.69140533190713,40.4957349566965
-3.68693085488737,40.475032654735,-3.68467381265545,40.4746916742946
-3.68877189006828,40.47533263837,-3.68693085488737,40.475032654735
-3.68489805434894,40.4867968780016,-3.6892281565431,40.4885228585868
-3.68835325345411,40.4941959650824,-3.68810325161783,40.4942759694127
-3.68410901598319,40.4855288660126,-3.68423802109282,40.4856688662702
-3.69027087209178,40.4732175854954,-3.68969386037695,40.4730585897229
-3.69911499221219,40.4721854666613,-3.69908099355732,40.4723004694083
-3.69852098835578,40.4724694785073,-3.69775396461889,40.4718864767805
-3.69775396461889,40.4718864767805,-3.69707595464902,40.4719394860418
-3.68839791575917,40.4769506702402,-3.68878789296511,40.4754656406573
-3.70265100361171,40.4699463883937,-3.70174097877985,40.4693733883091
-3.69010577303786,40.4682765033611,-3.68882984184718,40.472839595788
-3.69027577385484,40.46821250005,-3.69010577303786,40.4682765033611
-3.68999876829674,40.4681375021604,-3.69005677073191,40.4682395028502
-3.68877189006828,40.47533263837,-3.68901787312019,40.4742826175788
-3.70626356965092,40.4958637880539,-3.70502352444644,40.4945247798936
-3.68945005905643,40.4833787682465,-3.68915105084189,40.4832357687734
-3.70095368769269,40.404138289401,-3.70070968599398,40.4042582938295
-3.70164971874841,40.4051482985138,-3.70101469068342,40.4042302901844
-3.69943682945319,40.4125874499834,-3.69901684313237,40.4136274724774
-3.69687284500669,40.4154555278172,-3.69694482420457,40.4143245078856
-3.69698481184557,40.4136884967625,-3.69691081014795,40.4136814969643
-3.69649079448487,40.4131634930392,-3.69655778696935,40.4127614851358
-3.69069074275265,40.4152225941608,-3.69041873687611,40.4151535959216
-3.69594783136377,40.4155235397525,-3.69574980734987,40.414424522768
-3.69564276860269,40.412541492268,-3.69563375017784,40.4116034765495
-3.69570980414716,40.4143215219171,-3.69569879105167,40.4136745109694
-3.69858586164057,40.4149024984843,-3.69883986372584,40.4148274946246
-3.70131212533591,40.4261806593224,-3.69870410195803,40.4270987044756
-3.69563591491607,40.4200496194453,-3.69730694172529,40.4200256006507
-3.70299136572393,40.4371418257346,-3.70295436636815,40.4371718269617
-3.69930098339713,40.4205995874823,-3.6995229789965,40.4201445771989
-3.69930098339713,40.4205995874823,-3.69921798258668,40.4206195884334
-3.69975796607752,40.4192975596047,-3.69956994739869,40.4184905483379
-3.70192404498294,40.4215845737252,-3.70180504916403,40.4219255814031
-3.7007580916455,40.424936644312,-3.70068009095967,40.4249426449614
-3.70180504916403,40.4219255814031,-3.70405809287223,40.4223375624231
-3.701176027248,40.4213225782763,-3.70192404498294,40.4215845737252
-3.70210110072426,40.424332618602,-3.70211710260413,40.4243966199199
-3.70220509352715,40.4238536094694,-3.70219209709676,40.4240676134492
-3.70150208125262,40.4238146165407,-3.70211009163572,40.4238516099156
-3.70182909616103,40.4242956209984,-3.70181109704172,40.424327621859
-3.69562796364205,40.4225276621842,-3.69222290817265,40.4224576993144
-3.68855482562027,40.4211997202283,-3.68719080269219,40.421141734764
-3.69880503242124,40.4234496413098,-3.69819401759854,40.4232036442625
-3.6916008980983,40.4224287060333,-3.69139689378764,40.4223897076733
-3.70003481106924,40.4307198121575,-3.70013037417784,40.4309225040259
-3.70034921193287,40.4313787580116,-3.70081223845227,40.4323737702606
-3.70015593899461,40.4306146964203,-3.70026605099063,40.4308337814624
-3.70050721341571,40.4313217553473,-3.70095923955143,40.4323337677231
-3.70123012669801,40.4263566631382,-3.69900610658372,40.4271167011601
-3.70324025379058,40.431174722051,-3.70339425809723,40.4313097224172
-3.71517468966444,40.4438027999247,-3.71512568645356,40.4437137988546
-3.71700588475793,40.4522749228389,-3.7169548808283,40.4520979201725
-3.71329353593174,40.4530647063903,-3.71348666844598,40.4531552666536
-3.71365485098413,40.4532409774514,-3.7137898508682,40.4531749754692
-3.70793190151299,40.4604311658139,-3.70803590368685,40.4604931656354
-3.70896187006272,40.4580161128783,-3.70849383919643,40.4568210981435
-3.71764515637019,40.4656291429893,-3.71765215763642,40.4656961443293
-3.71573515155548,40.4669251870633,-3.71709517966266,40.4672221762141
-3.72033730973068,40.4712512074207,-3.72024731014718,40.4713632104422
-3.71945626881137,40.4699121947496,-3.72009629618522,40.4707632018316
-3.71865725251696,40.4697182007277,-3.71945626881137,40.4699121947496
-3.71728520205055,40.468209190857,-3.71827622046133,40.4683911826972
-3.71709517966266,40.4672221762141,-3.71728520205055,40.468209190857
-3.73832368890486,40.4761050845782,-3.73855370199264,40.4765860902495
-3.72492946616914,40.4755532283297,-3.72488646202435,40.4753462253889
-3.71900562394882,40.4883195136784,-3.7190126053484,40.4873654972565
